Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1AA3CT,2018.06,1527.558,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2018.09,1524.035,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2018.12,1555.397,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2019.03,1627.22,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2019.06,1665.6,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2019.09,1634.885,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2019.12,1588.42,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2020.03,1565.137,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2020.06,1610.063,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2020.09,1712,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2020.12,1791.395,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2021.03,1844.388,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2021.06,1914.563,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2021.09,1983.947,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2021.12,2003.644,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AA3CT,2022.03,2013.629,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
BDCQ.SF1AACA,2016.06,2306.12,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2016.09,2215.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2016.12,2445,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2017.03,2321.58,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2017.06,2475.22,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2017.09,2571.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2017.12,3062.91,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2018.03,2966.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2018.06,2929.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2018.09,2862.45,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2018.12,3341.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2019.03,3059.59,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2019.06,3071.57,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2019.09,2865.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2019.12,3188.1,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2020.03,2655.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2020.06,2553.038,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2020.09,3054.853,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2020.12,3579.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2021.03,3208.221,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2021.06,3641.703,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2021.09,3501.878,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2021.12,3884.73,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACA,2022.03,3286.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF1AACS,2016.06,2332.118,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2016.09,2349.299,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2016.12,2278.653,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2017.03,2336.177,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2017.06,2502.529,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2017.09,2718.149,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2017.12,2855.481,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2018.03,2996.997,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2018.06,2955.309,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2018.09,3017.105,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2018.12,3120.965,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2019.03,3099.653,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2019.06,3091.924,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2019.09,3014.667,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2019.12,2981.032,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2020.03,2698.286,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2020.06,2564.325,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2020.09,3207.977,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2020.12,3350.924,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2021.03,3267.278,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2021.06,3649.363,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2021.09,3673.725,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2021.12,3639.317,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACS,2022.03,3354.105,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
BDCQ.SF1AACT,2016.06,2312.109,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2016.09,2337.043,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2016.12,2295.933,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2017.03,2339.13,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2017.06,2507.521,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2017.09,2702.794,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2017.12,2875.028,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2018.03,2961.677,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2018.06,2980.602,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2018.09,3024.942,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2018.12,3098.497,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
BDCQ.SF1AACT,2019.03,3115.944,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Agriculture, Forestry and Fishing",Current,Trend,
